,itemName,imageKey,Date_Produced,Log_ID,Item_Type,PLU,Meal,Action_Taken,Action_Reason,Quantity,Pan_ID,Pan_Weight,Unit,Station,Location_ID,Location,Served,Saved,Sold,Shrink,logtime,locationId,imageId
4186,Maria's Beef Meatballs , 51/d55f4b00fb4811e98246012e5e367d18,10/30/19,68802,Menu Item,22593200000,Breakfast,Served,Start,10.8027,107,1.94,Lbs,HB,51,Dedham,8.8627,0,8.8627,0,10/30/19 15:10,51, d55f4b00-fb48-11e9-8246-012e5e367d18
4187,Maria's Beef Meatballs , 51/d8f726c0f35011e98246012e5e367d18,10/20/19,61342,Menu Item,22593200000,Breakfast,Served,Start,10.9129,107,1.94,Lbs,HB,51,Dedham,8.9729,0,8.9729,0,10/20/19 11:47,51, d8f726c0-f350-11e9-8246-012e5e367d18
4188,Maria's Beef Meatballs , 51/e49348a0ef5f11e990c345c3f76c0e47,10/15/19,57962,Menu Item,22593200000,Breakfast,Served,Start,9.81057,107,1.94,Lbs,HB,51,Dedham,7.87057,0,7.87057,0,10/15/19 11:24,51, e49348a0-ef5f-11e9-90c3-45c3f76c0e47
4189,Maria's Beef Meatballs , 51/ec37d250f99711e990c345c3f76c0e47,10/28/19,67348,Menu Item,22593200000,Breakfast,Served,Start,10.6263,107,1.94,Lbs,HB,51,Dedham,8.6863,0,8.6863,0,10/28/19 11:31,51, ec37d250-f997-11e9-90c3-45c3f76c0e47
4190,Maria's Beef Meatballs , 51/fb6ed4e0ef6911e98246012e5e367d18,10/15/19,58008,Menu Item,22593200000,Breakfast,Served,Start,10.8027,107,1.94,Lbs,HB,51,Dedham,8.8627,0,8.8627,0,10/15/19 12:37,51, fb6ed4e0-ef69-11e9-8246-012e5e367d18
4191,Marias Meatballs, 55/35977ac0f03a11e98246012e5e367d18,10/16/19,58604,Menu Item,46000028962,Breakfast,Served,Start,7.93664,197,0.95,Lbs,HB,55,Cranston,6.9866399999999995,0,6.9866399999999995,0,10/16/19 13:27,55, 35977ac0-f03a-11e9-8246-012e5e367d18
4192,Marias Meatballs, 55/702e47f0e52611e98246012e5e367d18,10/2/19,44854,Menu Item,46000028962,Breakfast,Served,Start,6.6138699999999995,197,0.95,Lbs,HB,55,Cranston,5.663869999999999,0,5.663869999999999,0,10/2/19 11:08,55, 702e47f0-e526-11e9-8246-012e5e367d18
4193,Marinated Feta, 51/1fb46640e5d211e990c345c3f76c0e47,10/2/19,45878,Menu Item,46000024575,Breakfast,Served,Start,12.5884,101,2.12,Lbs,SB,51,Dedham,10.4684,0,10.4684,0,10/3/19 7:37,51, 1fb46640-e5d2-11e9-90c3-45c3f76c0e47
4194,Marinated Feta, 51/f25d0d00e69911e990c345c3f76c0e47,10/3/19,47192,Menu Item,46000024575,Breakfast,Served,Start,11.2877,102,0.83,Lbs,SB,51,Dedham,10.4577,0,10.4577,0,10/4/19 7:27,51, f25d0d00-e699-11e9-90c3-45c3f76c0e47
4195,Mashed Avocado, 51/19155370e45211e990c345c3f76c0e47,10/1/19,43479,Menu Item,46000021385,Breakfast,Served,Start,9.568060000000001,105,3.46,Lbs,SB,51,Dedham,6.10806,0,6.10806,0,10/1/19 9:48,51, 19155370-e452-11e9-90c3-45c3f76c0e47
4196,Mashed Avocado, 51/e07763b0e5db11e98246012e5e367d18,10/2/19,46072,Menu Item,46000021385,Breakfast,Served,Start,11.3538,101,2.12,Lbs,SB,51,Dedham,9.2338,0,9.2338,0,10/3/19 8:47,51, e07763b0-e5db-11e9-8246-012e5e367d18
4197,Mashed Avocado, 54/0a361540eb4811e98246012e5e367d18,10/10/19,53710,Menu Item,46000021385,Breakfast,Served,Start,7.07684,160,1.61,Lbs,SB,54,West hartford,5.46684,0,5.46684,0,10/10/19 6:24,54, 0a361540-eb48-11e9-8246-012e5e367d18
4198,Mashed Avocado, 54/7875bac0e8ef11e990c345c3f76c0e47,10/7/19,50702,Menu Item,46000021385,Breakfast,Served,Start,5.55565,160,1.61,Lbs,SB,54,West hartford,3.94565,0,3.94565,0,10/7/19 6:44,54, 7875bac0-e8ef-11e9-90c3-45c3f76c0e47
4199,Mashed Garbanso, 55/deba6600e45d11e990c345c3f76c0e47,9/30/19,43593,Menu Item,46000021384,Breakfast,Served,Start,8.531889999999999,194,2.8,Lbs,HB,55,Cranston,5.73189,0,5.73189,0,10/1/19 11:12,55, deba6600-e45d-11e9-90c3-45c3f76c0e47
4200,Mashed Potatoes, 51/008d7850f35211e990c345c3f76c0e47,10/20/19,61353,Menu Item,46000057474,Breakfast,Served,Start,6.76819,107,1.94,Lbs,HB,51,Dedham,4.82819,0,4.82819,0,10/20/19 11:55,51, 008d7850-f352-11e9-90c3-45c3f76c0e47
4201,Mashed Potatoes, 51/04fafb30eab811e990c345c3f76c0e47,10/9/19,53147,Menu Item,46000057474,Breakfast,Served,Start,11.2215,107,1.94,Lbs,HB,51,Dedham,9.2815,0,9.2815,0,10/9/19 13:13,51, 04fafb30-eab8-11e9-90c3-45c3f76c0e47
4202,Mashed Potatoes, 51/0bcf4430ef6c11e990c345c3f76c0e47,10/15/19,58026,Menu Item,46000057474,Breakfast,Served,Start,6.81228,107,1.94,Lbs,HB,51,Dedham,4.87228,0,4.87228,0,10/15/19 12:51,51, 0bcf4430-ef6c-11e9-90c3-45c3f76c0e47
4203,Mashed Potatoes, 51/0c2971a0f7fd11e990c345c3f76c0e47,10/26/19,65930,Menu Item,46000057474,Breakfast,Served,Start,11.8829,107,1.94,Lbs,HB,51,Dedham,9.9429,0,9.9429,0,10/26/19 10:29,51, 0c2971a0-f7fd-11e9-90c3-45c3f76c0e47
4204,Mashed Potatoes, 51/0cb270f0eeab11e990c345c3f76c0e47,10/13/19,57402,Menu Item,46000057474,Breakfast,Served,Start,11.2215,107,1.94,Lbs,HB,51,Dedham,9.2815,0,9.2815,0,10/14/19 13:50,51, 0cb270f0-eeab-11e9-90c3-45c3f76c0e47
4205,Mashed Potatoes, 51/0e661ad0f06011e990c345c3f76c0e47,10/15/19,58783,Menu Item,46000057474,Breakfast,Served,Start,6.81228,107,1.94,Lbs,HB,51,Dedham,4.87228,0,4.87228,0,10/16/19 17:58,51, 0e661ad0-f060-11e9-90c3-45c3f76c0e47
4206,Mashed Potatoes, 51/0edbf750f66411e98246012e5e367d18,10/23/19,64527,Menu Item,46000057474,Breakfast,Served,Start,16.7331,107,1.94,Lbs,HB,51,Dedham,14.7931,0,14.7931,0,10/24/19 9:42,51, 0edbf750-f664-11e9-8246-012e5e367d18
4207,Mashed Potatoes, 51/1c892920ec8411e990c345c3f76c0e47,10/11/19,55195,Menu Item,46000057474,Breakfast,Served,Start,11.5081,107,1.94,Lbs,HB,51,Dedham,9.5681,0,9.5681,0,10/11/19 20:06,51, 1c892920-ec84-11e9-90c3-45c3f76c0e47
4208,Mashed Potatoes, 51/1f5e75c0eee011e98246012e5e367d18,10/14/19,57568,Menu Item,46000057474,Breakfast,Served,Start,6.28317,106,1.59,Lbs,HB,51,Dedham,4.693169999999999,0,4.693169999999999,0,10/14/19 20:10,51, 1f5e75c0-eee0-11e9-8246-012e5e367d18
4209,Mashed Potatoes, 51/29c9ab30f74411e990c345c3f76c0e47,10/25/19,65359,Menu Item,46000057474,Breakfast,Served,Start,11.6845,107,1.94,Lbs,HB,51,Dedham,9.7445,0,9.7445,0,10/25/19 12:26,51, 29c9ab30-f744-11e9-90c3-45c3f76c0e47
4210,Mashed Potatoes, 51/37c790d0e46b11e98246012e5e367d18,10/1/19,43732,Menu Item,46000057474,Breakfast,Served,Start,7.098889999999999,107,1.94,Lbs,HB,51,Dedham,5.15889,0,5.15889,0,10/1/19 12:48,51, 37c790d0-e46b-11e9-8246-012e5e367d18
4211,Mashed Potatoes, 51/3a9dcfd0f2a411e98246012e5e367d18,10/19/19,60785,Menu Item,46000057474,Breakfast,Served,Start,6.878419999999999,107,1.94,Lbs,HB,51,Dedham,4.93842,0,4.93842,0,10/19/19 15:11,51, 3a9dcfd0-f2a4-11e9-8246-012e5e367d18
4212,Mashed Potatoes, 51/467044e0ecfb11e98246012e5e367d18,10/11/19,55707,Menu Item,46000057474,Breakfast,Served,Start,11.5963,107,1.94,Lbs,HB,51,Dedham,9.6563,0,9.6563,0,10/12/19 10:19,51, 467044e0-ecfb-11e9-8246-012e5e367d18
4213,Mashed Potatoes, 51/49744690f4d111e990c345c3f76c0e47,10/21/19,62941,Menu Item,46000057474,Breakfast,Served,Start,16.5567,107,1.94,Lbs,HB,51,Dedham,14.6167,0,14.6167,0,10/22/19 9:39,51, 49744690-f4d1-11e9-90c3-45c3f76c0e47
4214,Mashed Potatoes, 51/4c307ca0f45e11e98246012e5e367d18,10/20/19,62541,Menu Item,46000057474,Breakfast,Served,Start,6.657960000000001,107,1.94,Lbs,HB,51,Dedham,4.71796,0,4.71796,0,10/21/19 19:56,51, 4c307ca0-f45e-11e9-8246-012e5e367d18
4215,Mashed Potatoes, 51/4da99dd0f40b11e98246012e5e367d18,10/20/19,62064,Menu Item,46000057474,Breakfast,Served,Start,16.4906,107,1.94,Lbs,HB,51,Dedham,14.5506,0,14.5506,0,10/21/19 10:02,51, 4da99dd0-f40b-11e9-8246-012e5e367d18
4216,Mashed Potatoes, 51/50f41320e70011e98246012e5e367d18,10/4/19,47928,Menu Item,46000057474,Breakfast,Served,Start,6.50364,106,1.59,Lbs,HB,51,Dedham,4.91364,0,4.91364,0,10/4/19 19:40,51, 50f41320-e700-11e9-8246-012e5e367d18
4217,Mashed Potatoes, 51/58aa8cb0f81311e990c345c3f76c0e47,10/26/19,66058,Menu Item,46000057474,Breakfast,Served,Start,6.1068,107,1.94,Lbs,HB,51,Dedham,4.1668,0,4.1668,0,10/26/19 13:09,51, 58aa8cb0-f813-11e9-90c3-45c3f76c0e47
4218,Mashed Potatoes, 51/5c8a9180e54511e990c345c3f76c0e47,10/2/19,45121,Menu Item,46000057474,Breakfast,Served,Start,6.96661,107,1.94,Lbs,HB,51,Dedham,5.02661,0,5.02661,0,10/2/19 14:49,51, 5c8a9180-e545-11e9-90c3-45c3f76c0e47
4219,Mashed Potatoes, 51/623ec160eba211e98246012e5e367d18,10/10/19,54225,Menu Item,46000057474,Breakfast,Served,Start,7.05479,107,1.94,Lbs,HB,51,Dedham,5.11479,0,5.11479,0,10/10/19 17:10,51, 623ec160-eba2-11e9-8246-012e5e367d18
4220,Mashed Potatoes, 51/6752f810ec6a11e990c345c3f76c0e47,10/11/19,55111,Menu Item,46000057474,Breakfast,Served,Start,11.442,107,1.94,Lbs,HB,51,Dedham,9.502,0,9.502,0,10/11/19 17:02,51, 6752f810-ec6a-11e9-90c3-45c3f76c0e47
4221,Mashed Potatoes, 51/681de580f76811e990c345c3f76c0e47,10/25/19,65557,Menu Item,46000057474,Breakfast,Served,Start,11.927,107,1.94,Lbs,HB,51,Dedham,9.987,0,9.987,0,10/25/19 16:45,51, 681de580-f768-11e9-90c3-45c3f76c0e47
4222,Mashed Potatoes, 51/699803e0eecc11e98246012e5e367d18,10/14/19,57514,Menu Item,46000057474,Breakfast,Served,Start,11.5302,107,1.94,Lbs,HB,51,Dedham,9.5902,0,9.5902,0,10/14/19 17:49,51, 699803e0-eecc-11e9-8246-012e5e367d18
4223,Mashed Potatoes, 51/6d95eeb0f03b11e98246012e5e367d18,10/15/19,58619,Menu Item,46000057474,Breakfast,Served,Start,11.7286,107,1.94,Lbs,HB,51,Dedham,9.7886,0,9.7886,0,10/16/19 13:36,51, 6d95eeb0-f03b-11e9-8246-012e5e367d18
4224,Mashed Potatoes, 51/71411c10e56911e98246012e5e367d18,10/2/19,45327,Menu Item,46000057474,Breakfast,Served,Start,6.591819999999999,106,1.59,Lbs,HB,51,Dedham,5.0018199999999995,0,5.0018199999999995,0,10/2/19 19:08,51, 71411c10-e569-11e9-8246-012e5e367d18
4225,Mashed Potatoes, 51/72a3a220f9c911e98246012e5e367d18,10/28/19,67655,Menu Item,46000057474,Breakfast,Served,Start,6.81228,107,1.94,Lbs,HB,51,Dedham,4.87228,0,4.87228,0,10/28/19 17:25,51, 72a3a220-f9c9-11e9-8246-012e5e367d18
4226,Mashed Potatoes, 51/7680b9c0ec2a11e98246012e5e367d18,10/10/19,54751,Menu Item,46000057474,Breakfast,Served,Start,12.1254,107,1.94,Lbs,HB,51,Dedham,10.1854,0,10.1854,0,10/11/19 9:24,51, 7680b9c0-ec2a-11e9-8246-012e5e367d18
4227,Mashed Potatoes, 51/7698e210f9d211e990c345c3f76c0e47,10/28/19,67695,Menu Item,46000057474,Breakfast,Served,Start,6.79024,107,1.94,Lbs,HB,51,Dedham,4.85024,0,4.85024,0,10/28/19 18:30,51, 7698e210-f9d2-11e9-90c3-45c3f76c0e47
4228,Mashed Potatoes, 51/7b81e4a0e55211e98246012e5e367d18,10/2/19,45208,Menu Item,46000057474,Breakfast,Served,Start,7.03275,107,1.94,Lbs,HB,51,Dedham,5.09275,0,5.09275,0,10/2/19 16:23,51, 7b81e4a0-e552-11e9-8246-012e5e367d18
4229,Mashed Potatoes, 51/7f167a60eb6311e990c345c3f76c0e47,10/9/19,53897,Menu Item,46000057474,Breakfast,Served,Start,11.4199,104,2.11,Lbs,HB,51,Dedham,9.3099,0,9.3099,0,10/10/19 9:40,51, 7f167a60-eb63-11e9-90c3-45c3f76c0e47
4230,Mashed Potatoes, 51/869cf8b0e51c11e98246012e5e367d18,10/2/19,44773,Menu Item,46000057474,Breakfast,Served,Start,11.905,107,1.94,Lbs,HB,51,Dedham,9.965,0,9.965,0,10/2/19 9:57,51, 869cf8b0-e51c-11e9-8246-012e5e367d18
4231,Mashed Potatoes, 51/888b3300e92011e98246012e5e367d18,10/6/19,51127,Menu Item,46000057474,Breakfast,Served,Start,10.9129,107,1.94,Lbs,HB,51,Dedham,8.9729,0,8.9729,0,10/7/19 12:36,51, 888b3300-e920-11e9-8246-012e5e367d18
4232,Mashed Potatoes, 51/8ccffb80f01911e98246012e5e367d18,10/15/19,58451,Menu Item,46000057474,Breakfast,Served,Start,15.5867,107,1.94,Lbs,HB,51,Dedham,13.6467,0,13.6467,0,10/16/19 9:33,51, 8ccffb80-f019-11e9-8246-012e5e367d18
4233,Mashed Potatoes, 51/8fd22530e79811e98246012e5e367d18,10/5/19,48889,Menu Item,46000057474,Breakfast,Served,Start,11.3318,107,1.94,Lbs,HB,51,Dedham,9.3918,0,9.3918,0,10/5/19 13:50,51, 8fd22530-e798-11e9-8246-012e5e367d18
4234,Mashed Potatoes, 51/93d6c1d0eaeb11e990c345c3f76c0e47,10/9/19,53385,Menu Item,46000057474,Breakfast,Served,Start,7.03275,107,1.94,Lbs,HB,51,Dedham,5.09275,0,5.09275,0,10/9/19 19:22,51, 93d6c1d0-eaeb-11e9-90c3-45c3f76c0e47
4235,Mashed Potatoes, 51/9548da50e60711e990c345c3f76c0e47,10/3/19,46400,Menu Item,46000057474,Breakfast,Served,Start,6.944560000000001,107,1.94,Lbs,HB,51,Dedham,5.00456,0,5.00456,0,10/3/19 14:00,51, 9548da50-e607-11e9-90c3-45c3f76c0e47
4236,Mashed Potatoes, 51/99e5de40f28d11e990c345c3f76c0e47,10/19/19,60722,Menu Item,46000057474,Breakfast,Served,Start,5.95248,107,1.94,Lbs,HB,51,Dedham,4.01248,0,4.01248,0,10/19/19 12:29,51, 99e5de40-f28d-11e9-90c3-45c3f76c0e47
4237,Mashed Potatoes, 51/9cb47ca0f83511e990c345c3f76c0e47,10/26/19,66224,Menu Item,46000057474,Breakfast,Served,Start,12.0372,107,1.94,Lbs,HB,51,Dedham,10.0972,0,10.0972,0,10/26/19 17:14,51, 9cb47ca0-f835-11e9-90c3-45c3f76c0e47
4238,Mashed Potatoes, 51/9f2a99a0f81d11e98246012e5e367d18,10/26/19,66124,Menu Item,46000057474,Breakfast,Served,Start,6.06271,107,1.94,Lbs,HB,51,Dedham,4.12271,0,4.12271,0,10/26/19 14:23,51, 9f2a99a0-f81d-11e9-8246-012e5e367d18
4239,Mashed Potatoes, 51/9fa4e050e62211e98246012e5e367d18,10/3/19,46614,Menu Item,46000057474,Breakfast,Served,Start,6.900469999999999,107,1.94,Lbs,HB,51,Dedham,4.96047,0,4.96047,0,10/3/19 17:13,51, 9fa4e050-e622-11e9-8246-012e5e367d18
4240,Mashed Potatoes, 51/a83dcb70ead011e990c345c3f76c0e47,10/9/19,53270,Menu Item,46000057474,Breakfast,Served,Start,6.900469999999999,107,1.94,Lbs,HB,51,Dedham,4.96047,0,4.96047,0,10/9/19 16:09,51, a83dcb70-ead0-11e9-90c3-45c3f76c0e47
4241,Mashed Potatoes, 51/a8515510ef5211e98246012e5e367d18,10/15/19,57869,Menu Item,46000057474,Breakfast,Served,Start,16.711,107,1.94,Lbs,HB,51,Dedham,14.770999999999999,0,14.770999999999999,0,10/15/19 9:50,51, a8515510-ef52-11e9-8246-012e5e367d18
4242,Mashed Potatoes, 51/ae941b50f75a11e990c345c3f76c0e47,10/25/19,65508,Menu Item,46000057474,Breakfast,Served,Start,6.0406699999999995,107,1.94,Lbs,HB,51,Dedham,4.10067,0,4.10067,0,10/25/19 15:07,51, ae941b50-f75a-11e9-90c3-45c3f76c0e47
4243,Mashed Potatoes, 51/b2b9d8f0edd211e98246012e5e367d18,10/12/19,56587,Menu Item,46000057474,Breakfast,Served,Start,10.957,107,1.94,Lbs,HB,51,Dedham,9.017000000000001,0,9.017000000000001,0,10/13/19 12:01,51, b2b9d8f0-edd2-11e9-8246-012e5e367d18
4244,Mashed Potatoes, 51/b3194a00f45411e990c345c3f76c0e47,10/20/19,62519,Menu Item,46000057474,Breakfast,Served,Start,6.657960000000001,107,1.94,Lbs,HB,51,Dedham,4.71796,0,4.71796,0,10/21/19 18:47,51, b3194a00-f454-11e9-90c3-45c3f76c0e47
4245,Mashed Potatoes, 51/b5754480f9bc11e98246012e5e367d18,10/28/19,67565,Menu Item,46000057474,Breakfast,Served,Start,6.81228,107,1.94,Lbs,HB,51,Dedham,4.87228,0,4.87228,0,10/28/19 15:54,51, b5754480-f9bc-11e9-8246-012e5e367d18
4246,Mashed Potatoes, 51/b5cc3f40f34711e990c345c3f76c0e47,10/20/19,61260,Menu Item,46000057474,Breakfast,Served,Start,11.1113,107,1.94,Lbs,HB,51,Dedham,9.1713,0,9.1713,0,10/20/19 10:41,51, b5cc3f40-f347-11e9-90c3-45c3f76c0e47
4247,Mashed Potatoes, 51/bf6664e0ea9b11e98246012e5e367d18,10/7/19,52984,Menu Item,46000057474,Breakfast,Served,Start,17.1079,107,1.94,Lbs,HB,51,Dedham,15.1679,0,15.1679,0,10/9/19 9:50,51, bf6664e0-ea9b-11e9-8246-012e5e367d18
4248,Mashed Potatoes, 51/c1ca64e0f0e311e98246012e5e367d18,10/16/19,59266,Menu Item,46000057474,Breakfast,Served,Start,11.0672,102,0.83,Lbs,HB,51,Dedham,10.2372,0,10.2372,0,10/17/19 9:41,51, c1ca64e0-f0e3-11e9-8246-012e5e367d18
4249,Mashed Potatoes, 51/c2a73040f68911e990c345c3f76c0e47,10/23/19,64759,Menu Item,46000057474,Breakfast,Served,Start,11.4861,107,1.94,Lbs,HB,51,Dedham,9.5461,0,9.5461,0,10/24/19 14:12,51, c2a73040-f689-11e9-90c3-45c3f76c0e47
4250,Mashed Potatoes, 51/c67fc590f9b511e98246012e5e367d18,10/28/19,67534,Menu Item,46000057474,Breakfast,Served,Start,7.0107,107,1.94,Lbs,HB,51,Dedham,5.0707,0,5.0707,0,10/28/19 15:04,51, c67fc590-f9b5-11e9-8246-012e5e367d18
4251,Mashed Potatoes, 51/c6e7e3d0f8d111e98246012e5e367d18,10/27/19,66673,Menu Item,46000057474,Breakfast,Served,Start,6.8343300000000005,107,1.94,Lbs,HB,51,Dedham,4.89433,0,4.89433,0,10/27/19 11:52,51, c6e7e3d0-f8d1-11e9-8246-012e5e367d18
4252,Mashed Potatoes, 51/cb2e97b0f73011e990c345c3f76c0e47,10/25/19,65167,Menu Item,46000057474,Breakfast,Served,Start,11.7286,107,1.94,Lbs,HB,51,Dedham,9.7886,0,9.7886,0,10/25/19 10:07,51, cb2e97b0-f730-11e9-90c3-45c3f76c0e47
4253,Mashed Potatoes, 51/ccc3a380eae311e990c345c3f76c0e47,10/9/19,53337,Menu Item,46000057474,Breakfast,Served,Start,6.900469999999999,107,1.94,Lbs,HB,51,Dedham,4.96047,0,4.96047,0,10/9/19 18:26,51, ccc3a380-eae3-11e9-90c3-45c3f76c0e47
4254,Mashed Potatoes, 51/ccdf0fe0e9d411e990c345c3f76c0e47,10/7/19,52067,Menu Item,46000057474,Breakfast,Served,Start,16.226,107,1.94,Lbs,HB,51,Dedham,14.286,0,14.286,0,10/8/19 10:06,51, ccdf0fe0-e9d4-11e9-90c3-45c3f76c0e47
4255,Mashed Potatoes, 51/cd0663b0e45211e990c345c3f76c0e47,10/1/19,43481,Menu Item,46000057474,Breakfast,Served,Start,11.442,107,1.94,Lbs,HB,51,Dedham,9.502,0,9.502,0,10/1/19 9:53,51, cd0663b0-e452-11e9-90c3-45c3f76c0e47
4256,Mashed Potatoes, 51/d0b181a0e46311e990c345c3f76c0e47,10/1/19,43670,Menu Item,46000057474,Breakfast,Served,Start,6.96661,107,1.94,Lbs,HB,51,Dedham,5.02661,0,5.02661,0,10/1/19 11:55,51, d0b181a0-e463-11e9-90c3-45c3f76c0e47
4257,Mashed Potatoes, 51/d23e6720ec4e11e98246012e5e367d18,10/11/19,54984,Menu Item,46000057474,Breakfast,Served,Start,6.98865,107,1.94,Lbs,HB,51,Dedham,5.04865,0,5.04865,0,10/11/19 13:45,51, d23e6720-ec4e-11e9-8246-012e5e367d18
4258,Mashed Potatoes, 51/d5462250f37411e990c345c3f76c0e47,10/20/19,61503,Menu Item,46000057474,Breakfast,Served,Start,6.922510000000001,107,1.94,Lbs,HB,51,Dedham,4.9825099999999996,0,4.9825099999999996,0,10/20/19 16:04,51, d5462250-f374-11e9-90c3-45c3f76c0e47
4259,Mashed Potatoes, 51/dac97850ec5611e98246012e5e367d18,10/11/19,55029,Menu Item,46000057474,Breakfast,Served,Start,6.98865,107,1.94,Lbs,HB,51,Dedham,5.04865,0,5.04865,0,10/11/19 14:42,51, dac97850-ec56-11e9-8246-012e5e367d18
4260,Mashed Potatoes, 51/e28cb140eb9011e98246012e5e367d18,10/10/19,54158,Menu Item,46000057474,Breakfast,Served,Start,12.3679,107,1.94,Lbs,HB,51,Dedham,10.4279,0,10.4279,0,10/10/19 15:05,51, e28cb140-eb90-11e9-8246-012e5e367d18
4261,Mashed Potatoes, 51/e2c4bc90f2b411e990c345c3f76c0e47,10/19/19,60842,Menu Item,46000057474,Breakfast,Served,Start,6.79024,107,1.94,Lbs,HB,51,Dedham,4.85024,0,4.85024,0,10/19/19 17:10,51, e2c4bc90-f2b4-11e9-90c3-45c3f76c0e47
4262,Mashed Potatoes, 51/e340b730f36011e98246012e5e367d18,10/20/19,61432,Menu Item,46000057474,Breakfast,Served,Start,6.635910000000001,107,1.94,Lbs,HB,51,Dedham,4.69591,0,4.69591,0,10/20/19 13:42,51, e340b730-f360-11e9-8246-012e5e367d18
4263,Mashed Potatoes, 51/ebc3ffc0f8c411e990c345c3f76c0e47,10/27/19,66576,Menu Item,46000057474,Breakfast,Served,Start,11.8829,107,1.94,Lbs,HB,51,Dedham,9.9429,0,9.9429,0,10/27/19 10:20,51, ebc3ffc0-f8c4-11e9-90c3-45c3f76c0e47
4264,Mashed Potatoes, 51/f0444db0edc111e98246012e5e367d18,10/12/19,56521,Menu Item,46000057474,Breakfast,Served,Start,11.5522,107,1.94,Lbs,HB,51,Dedham,9.6122,0,9.6122,0,10/13/19 10:01,51, f0444db0-edc1-11e9-8246-012e5e367d18
4265,Mashed Potatoes, 51/f864e700f06b11e98246012e5e367d18,10/16/19,58827,Menu Item,46000057474,Breakfast,Served,Start,6.70205,107,1.94,Lbs,HB,51,Dedham,4.76205,0,4.76205,0,10/16/19 19:23,51, f864e700-f06b-11e9-8246-012e5e367d18
4266,Mashed Potatoes, 51/fa721600f98811e98246012e5e367d18,10/28/19,67233,Menu Item,46000057474,Breakfast,Served,Start,16.7992,107,1.94,Lbs,HB,51,Dedham,14.8592,0,14.8592,0,10/28/19 9:44,51, fa721600-f988-11e9-8246-012e5e367d18
4267,Mashed Potatoes, 51/fe57cfb0f2b911e98246012e5e367d18,10/19/19,60859,Menu Item,46000057474,Breakfast,Served,Start,6.81228,107,1.94,Lbs,HB,51,Dedham,4.87228,0,4.87228,0,10/19/19 17:47,51, fe57cfb0-f2b9-11e9-8246-012e5e367d18
4268,Mashed Potatoes, 52/02f2e0d0f51911e98246012e5e367d18,10/22/19,63312,Menu Item,46000057474,Breakfast,Served,Start,6.6138699999999995,179,0.99,Lbs,HB,52,Hingham,5.62387,0,5.62387,0,10/22/19 18:12,52, 02f2e0d0-f519-11e9-8246-012e5e367d18
4269,Mashed Potatoes, 52/041b7150f5d411e98246012e5e367d18,10/22/19,64094,Menu Item,46000057474,Breakfast,Served,Start,5.853269999999999,179,0.99,Lbs,HB,52,Hingham,4.86327,0,4.86327,0,10/23/19 16:31,52, 041b7150-f5d4-11e9-8246-012e5e367d18
4270,Mashed Potatoes, 52/057469d0e7ab11e990c345c3f76c0e47,10/5/19,48984,Menu Item,46000057474,Breakfast,Served,Start,11.9931,178,1.54,Lbs,HB,52,Hingham,10.4531,0,10.4531,0,10/5/19 16:02,52, 057469d0-e7ab-11e9-90c3-45c3f76c0e47
4271,Mashed Potatoes, 52/07691140fb5c11e98246012e5e367d18,10/30/19,68876,Menu Item,46000057474,Breakfast,Served,Start,6.41545,178,1.54,Lbs,HB,52,Hingham,4.87545,0,4.87545,0,10/30/19 17:27,52, 07691140-fb5c-11e9-8246-012e5e367d18
4272,Mashed Potatoes, 52/1f598ed0fa8811e990c345c3f76c0e47,10/29/19,68294,Menu Item,46000057474,Breakfast,Served,Start,10.3948,177,1.23,Lbs,HB,52,Hingham,9.1648,0,9.1648,0,10/29/19 16:10,52, 1f598ed0-fa88-11e9-90c3-45c3f76c0e47
4273,Mashed Potatoes, 52/204d2270ef5711e98246012e5e367d18,10/15/19,57882,Menu Item,46000057474,Breakfast,Served,Start,5.93043,179,0.99,Lbs,HB,52,Hingham,4.94043,0,4.94043,0,10/15/19 10:22,52, 204d2270-ef57-11e9-8246-012e5e367d18
4274,Mashed Potatoes, 52/2448aef0fb1c11e990c345c3f76c0e47,10/29/19,68634,Menu Item,46000057474,Breakfast,Served,Start,11.5632,179,0.99,Lbs,HB,52,Hingham,10.5732,0,10.5732,0,10/30/19 9:50,52, 2448aef0-fb1c-11e9-90c3-45c3f76c0e47
4275,Mashed Potatoes, 52/31a86fa0f02111e98246012e5e367d18,10/16/19,58464,Menu Item,46000057474,Breakfast,Served,Start,11.3097,176,1.93,Lbs,HB,52,Hingham,9.3797,0,9.3797,0,10/16/19 10:28,52, 31a86fa0-f021-11e9-8246-012e5e367d18
4276,Mashed Potatoes, 52/35520030f73311e990c345c3f76c0e47,10/24/19,65183,Menu Item,46000057474,Breakfast,Served,Start,11.7837,176,1.93,Lbs,HB,52,Hingham,9.8537,0,9.8537,0,10/25/19 10:25,52, 35520030-f733-11e9-90c3-45c3f76c0e47
4277,Mashed Potatoes, 52/36283230e5eb11e990c345c3f76c0e47,10/3/19,46142,Menu Item,46000057474,Breakfast,Served,Start,5.79816,178,1.54,Lbs,HB,52,Hingham,4.25816,0,4.25816,0,10/3/19 10:37,52, 36283230-e5eb-11e9-90c3-45c3f76c0e47
